session_id,user_id,variant,timestamp,event_type,country,device,age_group,conversion
1151082,2417,variant_b,2023-01-13 17:00:19,purchase_started,France,desktop,25-34,True
1151083,4098,variant_b,2023-01-04 18:00:00,page_view,Germany,tablet,35-44,True
1151083,4098,variant_b,2023-01-04 18:00:30,purchase_completed,Germany,tablet,35-44,True
1151083,4098,variant_b,2023-01-04 18:00:37,purchase_started,Germany,tablet,35-44,True
1151126,545,variant_b,2023-01-28 13:00:00,page_view,Iceland,desktop,45-54,True
1151126,545,variant_b,2023-01-28 13:00:08,download_brochure,Iceland,desktop,45-54,True
1151126,545,variant_b,2023-01-28 13:00:21,purchase_completed,Iceland,desktop,45-54,True
1151126,545,variant_b,2023-01-28 13:00:42,purchase_started,Iceland,desktop,45-54,True
1151141,3936,variant_b,2023-01-14 02:00:00,page_view,France,mobile,45-54,True
1151141,3936,variant_b,2023-01-14 02:00:06,purchase_completed,France,mobile,45-54,True
1151141,3936,variant_b,2023-01-14 02:00:30,purchase_started,France,mobile,45-54,True
1151322,1173,variant_b,2023-01-26 14:00:00,page_view,Iceland,desktop,25-34,True
1151322,1173,variant_b,2023-01-26 14:00:05,purchase_completed,Iceland,desktop,25-34,True
1151322,1173,variant_b,2023-01-26 14:00:17,purchase_started,Iceland,desktop,25-34,True
1151332,2226,variant_b,2023-01-20 15:00:00,page_view,UK,mobile,25-34,True
1151332,2226,variant_b,2023-01-20 15:00:12,purchase_completed,UK,mobile,25-34,True
1151332,2226,variant_b,2023-01-20 15:00:27,purchase_started,UK,mobile,25-34,True
1151363,4548,variant_a,2023-01-18 22:00:00,page_view,Iceland,desktop,25-34,True
1151363,4548,variant_a,2023-01-18 22:00:19,purchase_completed,Iceland,desktop,25-34,True
1151363,4548,variant_a,2023-01-18 22:00:39,purchase_started,Iceland,desktop,25-34,True
1151394,1034,variant_a,2023-01-29 19:00:00,page_view,Germany,mobile,18-24,True
1151394,1034,variant_a,2023-01-29 19:00:10,purchase_completed,Germany,mobile,18-24,True
1151394,1034,variant_a,2023-01-29 19:00:28,purchase_started,Germany,mobile,18-24,True
1151496,4377,variant_b,2023-01-11 15:00:00,page_view,Iceland,desktop,18-24,True
1151496,4377,variant_b,2023-01-11 15:00:14,purchase_completed,Iceland,desktop,18-24,True
1151496,4377,variant_b,2023-01-11 15:00:37,purchase_started,Iceland,desktop,18-24,True
1151887,3008,variant_b,2023-01-23 05:00:00,page_view,UK,desktop,45-54,True
1151887,3008,variant_b,2023-01-23 05:00:09,purchase_completed,UK,desktop,45-54,True
1151887,3008,variant_b,2023-01-23 05:00:11,download_brochure,UK,desktop,45-54,True
1151887,3008,variant_b,2023-01-23 05:00:37,purchase_started,UK,desktop,45-54,True
1151968,1123,variant_a,2023-01-24 09:00:00,page_view,Iceland,tablet,45-54,True
1151968,1123,variant_a,2023-01-24 09:00:07,purchase_completed,Iceland,tablet,45-54,True
1151968,1123,variant_a,2023-01-24 09:00:29,purchase_started,Iceland,tablet,45-54,True
1151978,3640,variant_a,2023-01-06 02:00:00,page_view,France,mobile,35-44,True
1151978,3640,variant_a,2023-01-06 02:00:05,purchase_completed,France,mobile,35-44,True
1151978,3640,variant_a,2023-01-06 02:00:32,purchase_started,France,mobile,35-44,True
1152010,4964,variant_b,2023-01-15 06:00:00,page_view,Iceland,desktop,25-34,True
1152010,4964,variant_b,2023-01-15 06:00:30,purchase_completed,Iceland,desktop,25-34,True
1152010,4964,variant_b,2023-01-15 06:00:50,purchase_started,Iceland,desktop,25-34,True
1152690,4657,variant_a,2023-01-10 14:00:00,page_view,UK,desktop,25-34,True
1152690,4657,variant_a,2023-01-10 14:00:05,purchase_completed,UK,desktop,25-34,True
1152690,4657,variant_a,2023-01-10 14:00:35,purchase_started,UK,desktop,25-34,True
1152782,2421,variant_a,2023-01-12 11:00:00,page_view,France,desktop,25-34,True
1152782,2421,variant_a,2023-01-12 11:00:06,purchase_completed,France,desktop,25-34,True
1152782,2421,variant_a,2023-01-12 11:00:14,purchase_started,France,desktop,25-34,True
1153070,4366,variant_a,2023-01-21 17:00:00,page_view,Iceland,mobile,35-44,True
1153070,4366,variant_a,2023-01-21 17:00:30,purchase_completed,Iceland,mobile,35-44,True
1153070,4366,variant_a,2023-01-21 17:00:39,purchase_started,Iceland,mobile,35-44,True
1153129,4354,variant_a,2023-01-12 14:00:00,page_view,Iceland,desktop,35-44,True
1153129,4354,variant_a,2023-01-12 14:00:18,purchase_completed,Iceland,desktop,35-44,True
1153129,4354,variant_a,2023-01-12 14:00:27,purchase_started,Iceland,desktop,35-44,True
1153164,436,variant_b,2023-01-10 07:00:00,page_view,Germany,desktop,25-34,True
1153164,436,variant_b,2023-01-10 07:00:07,purchase_completed,Germany,desktop,25-34,True
1153164,436,variant_b,2023-01-10 07:00:24,purchase_started,Germany,desktop,25-34,True
1153184,4738,variant_b,2023-01-01 09:00:00,page_view,France,mobile,35-44,True
1153184,4738,variant_b,2023-01-01 09:00:18,purchase_completed,France,mobile,35-44,True
1153184,4738,variant_b,2023-01-01 09:00:34,purchase_started,France,mobile,35-44,True
1153228,2892,variant_a,2023-01-19 07:00:00,page_view,France,mobile,35-44,True
1153228,2892,variant_a,2023-01-19 07:00:16,purchase_completed,France,mobile,35-44,True
1153228,2892,variant_a,2023-01-19 07:00:35,share_link,France,mobile,35-44,True
1153228,2892,variant_a,2023-01-19 07:00:57,purchase_started,France,mobile,35-44,True
1153233,2687,variant_b,2023-01-08 15:00:00,page_view,Iceland,desktop,25-34,True
1153233,2687,variant_b,2023-01-08 15:00:29,purchase_completed,Iceland,desktop,25-34,True
1153233,2687,variant_b,2023-01-08 15:00:54,purchase_started,Iceland,desktop,25-34,True
1153297,4499,variant_b,2023-01-28 08:00:00,page_view,Iceland,mobile,25-34,True
1153297,4499,variant_b,2023-01-28 08:00:11,purchase_completed,Iceland,mobile,25-34,True
1153297,4499,variant_b,2023-01-28 08:00:16,purchase_started,Iceland,mobile,25-34,True
1153375,2174,variant_b,2023-01-11 06:00:00,page_view,Germany,desktop,35-44,True
1153375,2174,variant_b,2023-01-11 06:00:09,purchase_completed,Germany,desktop,35-44,True
1153375,2174,variant_b,2023-01-11 06:00:21,purchase_started,Germany,desktop,35-44,True
1153456,2507,variant_b,2023-01-28 12:00:00,page_view,Germany,desktop,25-34,True
1153456,2507,variant_b,2023-01-28 12:00:09,purchase_completed,Germany,desktop,25-34,True
1153456,2507,variant_b,2023-01-28 12:00:11,download_brochure,Germany,desktop,25-34,True
1153456,2507,variant_b,2023-01-28 12:00:19,share_link,Germany,desktop,25-34,True
1153456,2507,variant_b,2023-01-28 12:00:30,purchase_started,Germany,desktop,25-34,True
1153529,419,variant_b,2023-01-14 16:00:00,page_view,France,desktop,18-24,True
1153529,419,variant_b,2023-01-14 16:00:24,purchase_completed,France,desktop,18-24,True
1153529,419,variant_b,2023-01-14 16:00:54,purchase_started,France,desktop,18-24,True
1153558,284,variant_a,2023-01-27 04:00:00,page_view,Iceland,mobile,35-44,True
1153558,284,variant_a,2023-01-27 04:00:16,purchase_completed,Iceland,mobile,35-44,True
1153558,284,variant_a,2023-01-27 04:00:29,purchase_started,Iceland,mobile,35-44,True
1153666,4986,variant_b,2023-01-18 17:00:00,page_view,Iceland,desktop,45-54,True
1153666,4986,variant_b,2023-01-18 17:00:09,purchase_completed,Iceland,desktop,45-54,True
1153666,4986,variant_b,2023-01-18 17:00:17,purchase_started,Iceland,desktop,45-54,True
1153711,2743,variant_a,2023-01-09 16:00:00,page_view,Iceland,desktop,35-44,True
1153711,2743,variant_a,2023-01-09 16:00:22,purchase_completed,Iceland,desktop,35-44,True
1153711,2743,variant_a,2023-01-09 16:00:37,purchase_started,Iceland,desktop,35-44,True
1153832,3069,variant_a,2023-01-30 10:00:00,page_view,Iceland,desktop,35-44,True
1153832,3069,variant_a,2023-01-30 10:00:08,purchase_completed,Iceland,desktop,35-44,True
1153832,3069,variant_a,2023-01-30 10:00:33,purchase_started,Iceland,desktop,35-44,True
1153975,2899,variant_b,2023-01-03 10:00:00,page_view,Iceland,desktop,35-44,True
1153975,2899,variant_b,2023-01-03 10:00:30,purchase_completed,Iceland,desktop,35-44,True
1153975,2899,variant_b,2023-01-03 10:00:37,purchase_started,Iceland,desktop,35-44,True
1153990,2140,variant_b,2023-01-06 06:00:00,page_view,France,desktop,18-24,True
1153990,2140,variant_b,2023-01-06 06:00:17,purchase_completed,France,desktop,18-24,True
1153990,2140,variant_b,2023-01-06 06:00:33,purchase_started,France,desktop,18-24,True
1153991,1226,variant_b,2023-01-12 09:00:00,page_view,UK,desktop,35-44,True
1153991,1226,variant_b,2023-01-12 09:00:09,purchase_completed,UK,desktop,35-44,True
1153991,1226,variant_b,2023-01-12 09:00:17,purchase_started,UK,desktop,35-44,True
1154064,237,variant_a,2023-01-05 12:00:00,page_view,UK,mobile,55+,True
1154064,237,variant_a,2023-01-05 12:00:11,purchase_completed,UK,mobile,55+,True
1154064,237,variant_a,2023-01-05 12:00:38,purchase_started,UK,mobile,55+,True
1154167,3452,variant_a,2023-01-29 20:00:00,page_view,UK,mobile,45-54,True
1154167,3452,variant_a,2023-01-29 20:00:06,purchase_completed,UK,mobile,45-54,True
1154167,3452,variant_a,2023-01-29 20:00:12,purchase_started,UK,mobile,45-54,True
1154185,2219,variant_b,2023-01-23 13:00:00,page_view,Iceland,desktop,35-44,True
1154185,2219,variant_b,2023-01-23 13:00:13,purchase_completed,Iceland,desktop,35-44,True
1154185,2219,variant_b,2023-01-23 13:00:25,purchase_started,Iceland,desktop,35-44,True
1154329,4017,variant_a,2023-01-08 12:00:00,page_view,Germany,tablet,25-34,True
1154329,4017,variant_a,2023-01-08 12:00:08,purchase_completed,Germany,tablet,25-34,True
1154329,4017,variant_a,2023-01-08 12:00:38,purchase_started,Germany,tablet,25-34,True
1154600,2159,variant_a,2023-01-11 08:00:00,page_view,UK,desktop,45-54,True
1154600,2159,variant_a,2023-01-11 08:00:22,purchase_completed,UK,desktop,45-54,True
1154600,2159,variant_a,2023-01-11 08:00:31,purchase_started,UK,desktop,45-54,True
1154612,435,variant_b,2023-01-22 20:00:00,page_view,France,tablet,35-44,True
1154612,435,variant_b,2023-01-22 20:00:26,purchase_completed,France,tablet,35-44,True
1154612,435,variant_b,2023-01-22 20:00:36,purchase_started,France,tablet,35-44,True
1154738,2514,variant_b,2023-01-02 13:00:00,page_view,France,mobile,18-24,True
1154738,2514,variant_b,2023-01-02 13:00:19,purchase_completed,France,mobile,18-24,True
1154738,2514,variant_b,2023-01-02 13:00:31,purchase_started,France,mobile,18-24,True
1154928,3256,variant_b,2023-01-23 03:00:00,page_view,Iceland,mobile,35-44,True
1154928,3256,variant_b,2023-01-23 03:00:18,purchase_completed,Iceland,mobile,35-44,True
1154928,3256,variant_b,2023-01-23 03:00:45,purchase_started,Iceland,mobile,35-44,True
1155124,1842,variant_b,2023-01-28 23:00:00,page_view,Iceland,desktop,18-24,True
1155124,1842,variant_b,2023-01-28 23:00:29,purchase_completed,Iceland,desktop,18-24,True
1155124,1842,variant_b,2023-01-28 23:00:46,purchase_started,Iceland,desktop,18-24,True
1155159,1543,variant_a,2023-01-13 06:00:00,page_view,France,desktop,35-44,True
1155159,1543,variant_a,2023-01-13 06:00:15,purchase_completed,France,desktop,35-44,True
1155159,1543,variant_a,2023-01-13 06:00:43,purchase_started,France,desktop,35-44,True
1155181,4684,variant_a,2023-01-29 20:00:00,page_view,Iceland,mobile,35-44,True
1155181,4684,variant_a,2023-01-29 20:00:08,purchase_completed,Iceland,mobile,35-44,True
1155181,4684,variant_a,2023-01-29 20:00:23,purchase_started,Iceland,mobile,35-44,True
1155263,4040,variant_a,2023-01-29 02:00:00,page_view,Iceland,desktop,25-34,True
1155263,4040,variant_a,2023-01-29 02:00:30,purchase_completed,Iceland,desktop,25-34,True
1155263,4040,variant_a,2023-01-29 02:00:48,purchase_started,Iceland,desktop,25-34,True
1155423,2629,variant_b,2023-01-09 16:00:00,page_view,France,desktop,35-44,True
1155423,2629,variant_b,2023-01-09 16:00:20,purchase_completed,France,desktop,35-44,True
1155423,2629,variant_b,2023-01-09 16:00:44,purchase_started,France,desktop,35-44,True
1155595,1423,variant_a,2023-01-17 13:00:00,page_view,France,desktop,35-44,True
1155595,1423,variant_a,2023-01-17 13:00:12,purchase_completed,France,desktop,35-44,True
1155595,1423,variant_a,2023-01-17 13:00:42,purchase_started,France,desktop,35-44,True
1155664,711,variant_a,2023-01-28 11:00:00,page_view,Germany,desktop,35-44,True
1155664,711,variant_a,2023-01-28 11:00:09,purchase_completed,Germany,desktop,35-44,True
1155664,711,variant_a,2023-01-28 11:00:14,purchase_started,Germany,desktop,35-44,True
1155780,3421,variant_b,2023-01-23 16:00:00,page_view,Iceland,desktop,35-44,True
1155780,3421,variant_b,2023-01-23 16:00:30,purchase_completed,Iceland,desktop,35-44,True
1155780,3421,variant_b,2023-01-23 16:00:52,share_link,Iceland,desktop,35-44,True
1155780,3421,variant_b,2023-01-23 16:01:02,purchase_started,Iceland,desktop,35-44,True
1155823,170,variant_b,2023-01-14 13:00:00,page_view,France,desktop,35-44,True
1155823,170,variant_b,2023-01-14 13:00:22,purchase_completed,France,desktop,35-44,True
1155823,170,variant_b,2023-01-14 13:00:49,purchase_started,France,desktop,35-44,True
1156002,1018,variant_b,2023-01-18 17:00:00,page_view,Iceland,desktop,18-24,True
1156002,1018,variant_b,2023-01-18 17:00:27,purchase_completed,Iceland,desktop,18-24,True
1156002,1018,variant_b,2023-01-18 17:00:41,purchase_started,Iceland,desktop,18-24,True
1156195,1602,variant_b,2023-01-16 22:00:00,page_view,UK,tablet,35-44,True
1156195,1602,variant_b,2023-01-16 22:00:08,purchase_completed,UK,tablet,35-44,True
1156195,1602,variant_b,2023-01-16 22:00:27,purchase_started,UK,tablet,35-44,True
1156331,1005,variant_b,2023-01-02 11:00:00,page_view,Iceland,tablet,25-34,True
1156331,1005,variant_b,2023-01-02 11:00:29,purchase_completed,Iceland,tablet,25-34,True
1156331,1005,variant_b,2023-01-02 11:00:53,purchase_started,Iceland,tablet,25-34,True
1156443,3201,variant_a,2023-01-20 19:00:00,page_view,France,mobile,35-44,True
1156443,3201,variant_a,2023-01-20 19:00:25,purchase_completed,France,mobile,35-44,True
1156443,3201,variant_a,2023-01-20 19:00:42,purchase_started,France,mobile,35-44,True
1156465,4691,variant_b,2023-01-23 13:00:00,page_view,Iceland,desktop,35-44,True
1156465,4691,variant_b,2023-01-23 13:00:16,purchase_completed,Iceland,desktop,35-44,True
1156465,4691,variant_b,2023-01-23 13:00:36,purchase_started,Iceland,desktop,35-44,True
1156478,1262,variant_a,2023-01-25 11:00:00,page_view,UK,desktop,18-24,True
1156478,1262,variant_a,2023-01-25 11:00:21,purchase_completed,UK,desktop,18-24,True
1156478,1262,variant_a,2023-01-25 11:00:28,download_brochure,UK,desktop,18-24,True
1156478,1262,variant_a,2023-01-25 11:00:31,purchase_started,UK,desktop,18-24,True
1156529,1095,variant_a,2023-01-11 21:00:00,page_view,UK,desktop,18-24,True
1156529,1095,variant_a,2023-01-11 21:00:22,purchase_completed,UK,desktop,18-24,True
1156529,1095,variant_a,2023-01-11 21:00:28,purchase_started,UK,desktop,18-24,True
1156585,316,variant_b,2023-01-27 05:00:00,page_view,Iceland,mobile,35-44,True
1156585,316,variant_b,2023-01-27 05:00:10,purchase_completed,Iceland,mobile,35-44,True
1156585,316,variant_b,2023-01-27 05:00:21,purchase_started,Iceland,mobile,35-44,True
1156642,3189,variant_a,2023-01-03 17:00:00,page_view,UK,desktop,18-24,True
1156642,3189,variant_a,2023-01-03 17:00:06,purchase_completed,UK,desktop,18-24,True
1156642,3189,variant_a,2023-01-03 17:00:36,purchase_started,UK,desktop,18-24,True
1156745,1068,variant_a,2023-01-01 09:00:00,page_view,Iceland,mobile,45-54,True
1156745,1068,variant_a,2023-01-01 09:00:06,purchase_completed,Iceland,mobile,45-54,True
1156745,1068,variant_a,2023-01-01 09:00:14,purchase_started,Iceland,mobile,45-54,True
1156782,3006,variant_a,2023-01-28 20:00:00,page_view,Iceland,desktop,25-34,True
1156782,3006,variant_a,2023-01-28 20:00:17,purchase_completed,Iceland,desktop,25-34,True
1156782,3006,variant_a,2023-01-28 20:00:46,purchase_started,Iceland,desktop,25-34,True
1157049,2516,variant_a,2023-01-21 16:00:00,page_view,Germany,desktop,55+,True
1157049,2516,variant_a,2023-01-21 16:00:16,purchase_completed,Germany,desktop,55+,True
1157049,2516,variant_a,2023-01-21 16:00:45,purchase_started,Germany,desktop,55+,True
1157287,4106,variant_b,2023-01-23 20:00:00,page_view,France,desktop,25-34,True
1157287,4106,variant_b,2023-01-23 20:00:30,purchase_completed,France,desktop,25-34,True
1157287,4106,variant_b,2023-01-23 20:00:47,purchase_started,France,desktop,25-34,True
1157464,2763,variant_a,2023-01-11 11:00:00,page_view,Iceland,desktop,55+,True
1157464,2763,variant_a,2023-01-11 11:00:14,purchase_completed,Iceland,desktop,55+,True
1157464,2763,variant_a,2023-01-11 11:00:19,purchase_started,Iceland,desktop,55+,True
1157595,3847,variant_a,2023-01-13 17:00:00,page_view,UK,tablet,25-34,True
1157595,3847,variant_a,2023-01-13 17:00:08,purchase_completed,UK,tablet,25-34,True
1157595,3847,variant_a,2023-01-13 17:00:13,purchase_started,UK,tablet,25-34,True
1157601,3275,variant_a,2023-01-16 12:00:00,page_view,France,desktop,35-44,True
1157601,3275,variant_a,2023-01-16 12:00:28,purchase_completed,France,desktop,35-44,True
1157601,3275,variant_a,2023-01-16 12:00:54,purchase_started,France,desktop,35-44,True
1157721,1091,variant_b,2023-01-30 18:00:00,page_view,Iceland,mobile,55+,True
1157721,1091,variant_b,2023-01-30 18:00:11,purchase_completed,Iceland,mobile,55+,True
1157721,1091,variant_b,2023-01-30 18:00:29,purchase_started,Iceland,mobile,55+,True
1157755,4787,variant_b,2023-01-19 12:00:00,page_view,Germany,desktop,45-54,True
1157755,4787,variant_b,2023-01-19 12:00:10,purchase_completed,Germany,desktop,45-54,True
1157755,4787,variant_b,2023-01-19 12:00:19,purchase_started,Germany,desktop,45-54,True
1157818,2540,variant_b,2023-01-01 09:00:00,page_view,Iceland,desktop,25-34,True
1157818,2540,variant_b,2023-01-01 09:00:05,purchase_completed,Iceland,desktop,25-34,True
1157818,2540,variant_b,2023-01-01 09:00:35,purchase_started,Iceland,desktop,25-34,True
1157823,2430,variant_a,2023-01-04 15:00:00,page_view,France,desktop,18-24,True
1157823,2430,variant_a,2023-01-04 15:00:30,purchase_completed,France,desktop,18-24,True
1157823,2430,variant_a,2023-01-04 15:00:58,purchase_started,France,desktop,18-24,True
1157923,3302,variant_a,2023-01-03 20:00:00,page_view,UK,desktop,35-44,True
1157923,3302,variant_a,2023-01-03 20:00:27,purchase_completed,UK,desktop,35-44,True
1157923,3302,variant_a,2023-01-03 20:00:50,purchase_started,UK,desktop,35-44,True
1157956,1940,variant_a,2023-01-17 16:00:00,page_view,UK,tablet,18-24,True
1157956,1940,variant_a,2023-01-17 16:00:10,purchase_completed,UK,tablet,18-24,True
1157956,1940,variant_a,2023-01-17 16:00:30,purchase_started,UK,tablet,18-24,True
1157977,91,variant_b,2023-01-10 08:00:00,page_view,Germany,desktop,25-34,True
1157977,91,variant_b,2023-01-10 08:00:29,purchase_completed,Germany,desktop,25-34,True
1157977,91,variant_b,2023-01-10 08:00:58,purchase_started,Germany,desktop,25-34,True
1158149,3629,variant_a,2023-01-21 08:00:00,page_view,Germany,desktop,18-24,True
1158149,3629,variant_a,2023-01-21 08:00:29,purchase_completed,Germany,desktop,18-24,True
1158149,3629,variant_a,2023-01-21 08:00:39,purchase_started,Germany,desktop,18-24,True
1158258,1257,variant_b,2023-01-18 04:00:00,page_view,Iceland,desktop,35-44,True
1158258,1257,variant_b,2023-01-18 04:00:11,purchase_completed,Iceland,desktop,35-44,True
1158258,1257,variant_b,2023-01-18 04:00:41,purchase_started,Iceland,desktop,35-44,True
1158294,3258,variant_b,2023-01-21 13:00:00,page_view,Iceland,desktop,25-34,True
1158294,3258,variant_b,2023-01-21 13:00:11,purchase_completed,Iceland,desktop,25-34,True
1158294,3258,variant_b,2023-01-21 13:00:28,purchase_started,Iceland,desktop,25-34,True
1158324,4087,variant_b,2023-01-26 12:00:00,page_view,Germany,desktop,35-44,True
1158324,4087,variant_b,2023-01-26 12:00:30,purchase_completed,Germany,desktop,35-44,True
1158324,4087,variant_b,2023-01-26 12:00:46,purchase_started,Germany,desktop,35-44,True
1158413,4543,variant_b,2023-01-16 12:00:00,page_view,Iceland,tablet,35-44,True
1158413,4543,variant_b,2023-01-16 12:00:13,purchase_completed,Iceland,tablet,35-44,True
1158413,4543,variant_b,2023-01-16 12:00:37,purchase_started,Iceland,tablet,35-44,True
1158533,470,variant_b,2023-01-01 23:00:00,page_view,France,desktop,25-34,True
1158533,470,variant_b,2023-01-01 23:00:25,purchase_completed,France,desktop,25-34,True
1158533,470,variant_b,2023-01-01 23:00:32,purchase_started,France,desktop,25-34,True
1158536,4559,variant_a,2023-01-13 07:00:00,page_view,Germany,mobile,35-44,True
1158536,4559,variant_a,2023-01-13 07:00:26,purchase_completed,Germany,mobile,35-44,True
1158536,4559,variant_a,2023-01-13 07:00:55,purchase_started,Germany,mobile,35-44,True
1158670,2195,variant_b,2023-01-20 12:00:00,page_view,France,desktop,35-44,True
1158670,2195,variant_b,2023-01-20 12:00:14,purchase_completed,France,desktop,35-44,True
1158670,2195,variant_b,2023-01-20 12:00:30,purchase_started,France,desktop,35-44,True
1158750,4049,variant_b,2023-01-14 17:00:00,page_view,UK,desktop,35-44,True
1158750,4049,variant_b,2023-01-14 17:00:11,purchase_completed,UK,desktop,35-44,True
1158750,4049,variant_b,2023-01-14 17:00:16,purchase_started,UK,desktop,35-44,True
1158857,576,variant_b,2023-01-28 18:00:00,page_view,UK,tablet,35-44,True
1158857,576,variant_b,2023-01-28 18:00:26,purchase_completed,UK,tablet,35-44,True
1158857,576,variant_b,2023-01-28 18:00:48,purchase_started,UK,tablet,35-44,True
1158891,418,variant_a,2023-01-08 14:00:00,page_view,Iceland,desktop,45-54,True
1158891,418,variant_a,2023-01-08 14:00:12,purchase_completed,Iceland,desktop,45-54,True
1158891,418,variant_a,2023-01-08 14:00:32,purchase_started,Iceland,desktop,45-54,True
1158917,1864,variant_b,2023-01-05 22:00:00,page_view,UK,mobile,25-34,True
1158917,1864,variant_b,2023-01-05 22:00:09,download_brochure,UK,mobile,25-34,True
1158917,1864,variant_b,2023-01-05 22:00:29,purchase_completed,UK,mobile,25-34,True
1158917,1864,variant_b,2023-01-05 22:00:46,purchase_started,UK,mobile,25-34,True
1159107,2354,variant_b,2023-01-05 18:00:00,page_view,Iceland,desktop,18-24,True
1159107,2354,variant_b,2023-01-05 18:00:18,purchase_completed,Iceland,desktop,18-24,True
1159107,2354,variant_b,2023-01-05 18:00:46,purchase_started,Iceland,desktop,18-24,True
1159177,2358,variant_a,2023-01-26 08:00:00,page_view,UK,desktop,55+,True
1159177,2358,variant_a,2023-01-26 08:00:30,purchase_completed,UK,desktop,55+,True
1159177,2358,variant_a,2023-01-26 08:00:47,purchase_started,UK,desktop,55+,True
1159221,3804,variant_a,2023-01-06 14:00:00,page_view,Iceland,desktop,45-54,True
1159221,3804,variant_a,2023-01-06 14:00:05,purchase_completed,Iceland,desktop,45-54,True
1159221,3804,variant_a,2023-01-06 14:00:14,purchase_started,Iceland,desktop,45-54,True
1159237,2251,variant_a,2023-01-18 04:00:00,page_view,UK,desktop,35-44,True
1159237,2251,variant_a,2023-01-18 04:00:27,purchase_completed,UK,desktop,35-44,True
1159237,2251,variant_a,2023-01-18 04:00:35,purchase_started,UK,desktop,35-44,True
1159590,805,variant_a,2023-01-06 07:00:00,page_view,Germany,desktop,35-44,True
1159590,805,variant_a,2023-01-06 07:00:24,purchase_completed,Germany,desktop,35-44,True
1159590,805,variant_a,2023-01-06 07:00:43,purchase_started,Germany,desktop,35-44,True
1159646,3624,variant_b,2023-01-06 18:00:00,page_view,Germany,tablet,25-34,True
1159646,3624,variant_b,2023-01-06 18:00:13,purchase_completed,Germany,tablet,25-34,True
1159646,3624,variant_b,2023-01-06 18:00:32,purchase_started,Germany,tablet,25-34,True
1160003,759,variant_b,2023-01-10 11:00:00,page_view,Iceland,mobile,45-54,True
1160003,759,variant_b,2023-01-10 11:00:25,purchase_completed,Iceland,mobile,45-54,True
1160003,759,variant_b,2023-01-10 11:00:48,purchase_started,Iceland,mobile,45-54,True
1160128,2117,variant_b,2023-01-15 04:00:00,page_view,Iceland,desktop,35-44,True
1160128,2117,variant_b,2023-01-15 04:00:13,purchase_completed,Iceland,desktop,35-44,True
1160128,2117,variant_b,2023-01-15 04:00:25,purchase_started,Iceland,desktop,35-44,True
1160300,3867,variant_a,2023-01-10 11:00:00,page_view,France,desktop,45-54,True
1160300,3867,variant_a,2023-01-10 11:00:13,purchase_completed,France,desktop,45-54,True
1160300,3867,variant_a,2023-01-10 11:00:29,purchase_started,France,desktop,45-54,True
1160531,3145,variant_a,2023-01-03 12:00:00,page_view,Iceland,tablet,35-44,True
1160531,3145,variant_a,2023-01-03 12:00:27,purchase_completed,Iceland,tablet,35-44,True
1160531,3145,variant_a,2023-01-03 12:00:52,purchase_started,Iceland,tablet,35-44,True
1160816,2142,variant_b,2023-01-06 06:00:00,page_view,France,desktop,45-54,True
1160816,2142,variant_b,2023-01-06 06:00:28,purchase_completed,France,desktop,45-54,True
1160816,2142,variant_b,2023-01-06 06:00:51,purchase_started,France,desktop,45-54,True
1160883,2445,variant_b,2023-01-12 12:00:00,page_view,UK,desktop,55+,True
1160883,2445,variant_b,2023-01-12 12:00:27,purchase_completed,UK,desktop,55+,True
1160883,2445,variant_b,2023-01-12 12:00:44,purchase_started,UK,desktop,55+,True
1160919,3056,variant_b,2023-01-11 09:00:00,page_view,UK,desktop,18-24,True
1160919,3056,variant_b,2023-01-11 09:00:09,purchase_completed,UK,desktop,18-24,True
1160919,3056,variant_b,2023-01-11 09:00:17,purchase_started,UK,desktop,18-24,True
1160948,1386,variant_b,2023-01-24 11:00:00,page_view,UK,desktop,35-44,True
1160948,1386,variant_b,2023-01-24 11:00:07,purchase_completed,UK,desktop,35-44,True
1160948,1386,variant_b,2023-01-24 11:00:30,purchase_started,UK,desktop,35-44,True
1161279,2646,variant_a,2023-01-07 16:00:00,page_view,Iceland,desktop,18-24,True
1161279,2646,variant_a,2023-01-07 16:00:07,purchase_completed,Iceland,desktop,18-24,True
1161279,2646,variant_a,2023-01-07 16:00:34,purchase_started,Iceland,desktop,18-24,True
1161433,4461,variant_a,2023-01-14 16:00:00,page_view,Iceland,desktop,35-44,True
1161433,4461,variant_a,2023-01-14 16:00:12,purchase_completed,Iceland,desktop,35-44,True
1161433,4461,variant_a,2023-01-14 16:00:30,purchase_started,Iceland,desktop,35-44,True
1161447,2809,variant_b,2023-01-12 19:00:00,page_view,UK,desktop,55+,True
1161447,2809,variant_b,2023-01-12 19:00:05,purchase_completed,UK,desktop,55+,True
1161447,2809,variant_b,2023-01-12 19:00:13,purchase_started,UK,desktop,55+,True
1161495,4736,variant_b,2023-01-26 15:00:00,page_view,Iceland,desktop,45-54,True
1161495,4736,variant_b,2023-01-26 15:00:30,purchase_completed,Iceland,desktop,45-54,True
1161495,4736,variant_b,2023-01-26 15:00:35,purchase_started,Iceland,desktop,45-54,True
1161499,4475,variant_b,2023-01-14 11:00:00,page_view,Iceland,mobile,35-44,True
1161499,4475,variant_b,2023-01-14 11:00:08,purchase_completed,Iceland,mobile,35-44,True
1161499,4475,variant_b,2023-01-14 11:00:27,purchase_started,Iceland,mobile,35-44,True
