user_id,variant,country,device,age_group
2172,variant_a,Iceland,desktop,55+
2173,variant_b,Germany,mobile,25-34
2174,variant_b,Germany,desktop,35-44
2175,variant_a,UK,desktop,35-44
2176,variant_a,UK,desktop,45-54
2177,variant_a,Iceland,desktop,18-24
2178,variant_a,France,desktop,25-34
2179,variant_a,France,mobile,35-44
2180,variant_b,UK,desktop,35-44
2181,variant_a,UK,desktop,18-24
2182,variant_a,Iceland,mobile,35-44
2183,variant_b,Iceland,desktop,25-34
2184,variant_a,Germany,desktop,45-54
2185,variant_a,Germany,tablet,18-24
2186,variant_a,Germany,tablet,18-24
2187,variant_a,UK,mobile,25-34
2188,variant_a,Germany,desktop,25-34
2189,variant_a,Germany,mobile,35-44
2190,variant_b,Germany,desktop,55+
2191,variant_a,UK,desktop,35-44
2192,variant_b,UK,desktop,45-54
2193,variant_b,Iceland,desktop,25-34
2194,variant_a,France,mobile,35-44
2195,variant_b,France,desktop,35-44
2196,variant_b,UK,desktop,35-44
2197,variant_a,Iceland,desktop,35-44
2198,variant_a,Germany,mobile,55+
2199,variant_a,Germany,desktop,18-24
2200,variant_b,Germany,desktop,25-34
2201,variant_b,UK,desktop,55+
2202,variant_a,France,mobile,25-34
2203,variant_b,Germany,mobile,25-34
2204,variant_a,France,desktop,18-24
2205,variant_a,Iceland,desktop,35-44
2206,variant_a,Iceland,desktop,25-34
2207,variant_a,Iceland,mobile,55+
2208,variant_a,Iceland,desktop,25-34
2209,variant_a,Iceland,desktop,18-24
2210,variant_b,UK,desktop,35-44
2211,variant_b,UK,desktop,25-34
2212,variant_a,Iceland,desktop,45-54
2213,variant_b,France,mobile,18-24
2214,variant_b,UK,desktop,25-34
2215,variant_b,Iceland,mobile,35-44
2216,variant_b,Iceland,desktop,18-24
2217,variant_a,UK,mobile,35-44
2218,variant_a,Iceland,tablet,35-44
2219,variant_b,Iceland,desktop,35-44
2220,variant_a,Iceland,desktop,35-44
2221,variant_a,Iceland,desktop,18-24
2222,variant_a,France,desktop,25-34
2223,variant_b,France,mobile,45-54
2224,variant_a,Germany,mobile,18-24
2225,variant_b,Iceland,desktop,35-44
2226,variant_b,UK,mobile,25-34
2227,variant_a,Germany,mobile,35-44
2228,variant_b,UK,mobile,45-54
2229,variant_a,Iceland,desktop,25-34
2230,variant_b,Germany,tablet,18-24
2231,variant_a,Germany,desktop,25-34
2232,variant_b,Iceland,desktop,45-54
2233,variant_b,UK,desktop,25-34
2234,variant_b,UK,desktop,45-54
2235,variant_b,UK,desktop,35-44
2236,variant_b,France,desktop,18-24
2237,variant_b,Germany,desktop,25-34
2238,variant_a,France,tablet,45-54
2239,variant_a,UK,tablet,55+
2240,variant_b,Germany,desktop,45-54
2241,variant_a,UK,desktop,35-44
2242,variant_b,Iceland,desktop,25-34
2243,variant_b,UK,mobile,45-54
2244,variant_a,Iceland,desktop,35-44
2245,variant_b,Iceland,mobile,35-44
2246,variant_a,Iceland,desktop,18-24
2247,variant_a,Iceland,desktop,18-24
2248,variant_b,UK,desktop,55+
2249,variant_a,Germany,tablet,55+
2250,variant_a,Iceland,mobile,45-54
2251,variant_a,UK,desktop,35-44
2252,variant_b,France,desktop,18-24
2253,variant_b,Iceland,desktop,18-24
2254,variant_b,Iceland,tablet,45-54
2255,variant_a,France,tablet,45-54
2256,variant_b,Iceland,desktop,18-24
2257,variant_b,Iceland,desktop,25-34
2258,variant_a,UK,desktop,35-44
2259,variant_a,UK,desktop,35-44
2260,variant_a,Iceland,mobile,18-24
2261,variant_b,Iceland,mobile,35-44
2262,variant_b,UK,mobile,18-24
2263,variant_a,UK,desktop,55+
2264,variant_a,France,desktop,35-44
2265,variant_b,Germany,desktop,35-44
2266,variant_a,France,mobile,25-34
2267,variant_a,Germany,mobile,35-44
2268,variant_a,Iceland,desktop,18-24
2269,variant_b,Iceland,desktop,25-34
2270,variant_a,Iceland,mobile,25-34
2271,variant_a,UK,tablet,25-34
2272,variant_a,Iceland,desktop,35-44
2273,variant_b,Germany,desktop,45-54
2274,variant_b,UK,desktop,35-44
2275,variant_a,UK,desktop,25-34
2276,variant_a,Iceland,desktop,45-54
2277,variant_b,UK,desktop,18-24
2278,variant_a,France,desktop,35-44
2279,variant_a,UK,desktop,35-44
2280,variant_a,UK,desktop,35-44
2281,variant_b,Iceland,desktop,45-54
2282,variant_b,Iceland,desktop,25-34
2283,variant_a,France,mobile,25-34
2284,variant_b,Germany,mobile,35-44
2285,variant_a,France,mobile,45-54
2286,variant_b,Iceland,desktop,18-24
2287,variant_a,UK,desktop,18-24
2288,variant_a,Germany,mobile,35-44
2289,variant_a,Iceland,mobile,45-54
2290,variant_a,France,tablet,18-24
2291,variant_a,France,desktop,35-44
2292,variant_b,France,tablet,18-24
2293,variant_a,France,desktop,18-24
2294,variant_a,Iceland,mobile,18-24
2295,variant_a,France,mobile,18-24
2296,variant_a,Germany,desktop,35-44
2297,variant_a,Iceland,mobile,25-34
2298,variant_a,UK,desktop,45-54
2299,variant_b,Germany,desktop,35-44
2300,variant_a,Iceland,desktop,35-44
2301,variant_a,Iceland,desktop,25-34
2302,variant_b,UK,desktop,18-24
2303,variant_a,UK,desktop,55+
2304,variant_a,UK,desktop,45-54
2305,variant_b,Iceland,mobile,55+
2306,variant_b,UK,mobile,35-44
2307,variant_a,Iceland,desktop,55+
2308,variant_b,UK,desktop,45-54
2309,variant_a,Iceland,mobile,25-34
2310,variant_b,Iceland,mobile,25-34
2311,variant_a,Iceland,mobile,55+
2312,variant_a,Iceland,desktop,25-34
2313,variant_a,UK,desktop,25-34
2314,variant_a,France,desktop,35-44
2315,variant_b,UK,mobile,25-34
2316,variant_a,France,desktop,18-24
2317,variant_a,UK,desktop,25-34
2318,variant_b,Iceland,mobile,25-34
2319,variant_b,Iceland,tablet,35-44
2320,variant_b,UK,tablet,35-44
2321,variant_a,Germany,tablet,55+
2322,variant_b,Germany,desktop,55+
2323,variant_a,Iceland,mobile,25-34
2324,variant_b,Iceland,mobile,18-24
2325,variant_a,Germany,mobile,55+
2326,variant_a,Germany,desktop,35-44
2327,variant_b,France,desktop,35-44
2328,variant_a,Germany,mobile,18-24
2329,variant_a,UK,desktop,45-54
2330,variant_b,Iceland,desktop,25-34
2331,variant_b,Iceland,desktop,18-24
2332,variant_b,UK,desktop,18-24
2333,variant_b,Iceland,desktop,18-24
2334,variant_a,UK,desktop,25-34
2335,variant_a,Germany,desktop,55+
2336,variant_b,France,desktop,18-24
2337,variant_b,Germany,desktop,35-44
2338,variant_b,Iceland,desktop,18-24
2339,variant_a,UK,desktop,25-34
2340,variant_a,UK,desktop,18-24
2341,variant_b,Iceland,desktop,35-44
2342,variant_b,Iceland,mobile,18-24
2343,variant_b,France,desktop,25-34
2344,variant_a,UK,tablet,35-44
2345,variant_b,Iceland,desktop,55+
2346,variant_b,UK,desktop,45-54
2347,variant_a,Germany,desktop,55+
2348,variant_b,UK,desktop,18-24
2349,variant_b,Iceland,tablet,18-24
2350,variant_b,Germany,tablet,25-34
2351,variant_a,Germany,desktop,35-44
2352,variant_b,Iceland,desktop,18-24
2353,variant_a,Iceland,desktop,55+
2354,variant_b,Iceland,desktop,18-24
2355,variant_a,Iceland,tablet,25-34
2356,variant_a,Germany,tablet,18-24
2357,variant_a,France,desktop,18-24
2358,variant_a,UK,desktop,55+
2359,variant_b,Germany,desktop,25-34
2360,variant_b,France,desktop,25-34
2361,variant_b,France,desktop,35-44
2362,variant_b,Germany,tablet,18-24
2363,variant_b,Germany,desktop,18-24
2364,variant_b,UK,mobile,35-44
2365,variant_a,UK,mobile,25-34
2366,variant_b,Iceland,mobile,25-34
2367,variant_b,Germany,mobile,18-24
2368,variant_a,UK,tablet,25-34
2369,variant_a,Iceland,desktop,35-44
2370,variant_b,Iceland,desktop,35-44
2371,variant_b,Germany,desktop,45-54
2372,variant_b,UK,desktop,45-54
2373,variant_b,Iceland,mobile,55+
2374,variant_a,Iceland,tablet,45-54
2375,variant_a,Iceland,mobile,18-24
2376,variant_a,Iceland,mobile,18-24
2377,variant_a,UK,mobile,25-34
2378,variant_a,Iceland,tablet,35-44
2379,variant_a,Iceland,desktop,18-24
2380,variant_b,Iceland,desktop,25-34
2381,variant_b,Germany,desktop,45-54
2382,variant_a,Germany,desktop,25-34
2383,variant_a,UK,mobile,25-34
2384,variant_a,Iceland,tablet,35-44
2385,variant_a,UK,desktop,55+
2386,variant_b,Iceland,mobile,45-54
2387,variant_a,Iceland,desktop,35-44
2388,variant_b,Iceland,mobile,18-24
2389,variant_a,Iceland,mobile,18-24
2390,variant_a,Iceland,desktop,35-44
2391,variant_a,Germany,desktop,18-24
2392,variant_b,Germany,desktop,55+
2393,variant_a,Iceland,desktop,45-54
2394,variant_b,UK,desktop,18-24
2395,variant_b,Germany,desktop,25-34
2396,variant_b,Germany,desktop,55+
2397,variant_b,UK,mobile,55+
2398,variant_a,Iceland,desktop,55+
2399,variant_b,Iceland,desktop,25-34
2400,variant_a,Iceland,desktop,35-44
2401,variant_b,Iceland,desktop,25-34
2402,variant_b,Germany,desktop,25-34
2403,variant_b,Iceland,desktop,25-34
2404,variant_b,UK,desktop,35-44
2405,variant_a,France,mobile,25-34
2406,variant_b,Germany,mobile,18-24
2407,variant_b,Germany,mobile,25-34
2408,variant_b,Iceland,mobile,45-54
2409,variant_a,France,mobile,18-24
2410,variant_b,UK,desktop,18-24
2411,variant_a,Germany,mobile,25-34
2412,variant_a,Germany,desktop,35-44
2413,variant_b,Iceland,desktop,45-54
2414,variant_b,Germany,desktop,25-34
2415,variant_b,UK,mobile,18-24
2416,variant_a,UK,desktop,45-54
2417,variant_b,France,desktop,25-34
2418,variant_b,Germany,desktop,25-34
2419,variant_a,Germany,desktop,35-44
2420,variant_b,Iceland,tablet,45-54
2421,variant_a,France,desktop,25-34
2422,variant_b,France,desktop,45-54
2423,variant_a,France,desktop,25-34
2424,variant_b,France,desktop,25-34
2425,variant_a,Iceland,mobile,35-44
2426,variant_b,Germany,mobile,18-24
2427,variant_b,UK,mobile,18-24
2428,variant_b,UK,desktop,25-34
2429,variant_b,UK,mobile,18-24
2430,variant_a,France,desktop,18-24
2431,variant_b,Germany,desktop,45-54
2432,variant_a,UK,mobile,35-44
2433,variant_a,UK,desktop,25-34
2434,variant_a,Iceland,desktop,55+
2435,variant_a,Iceland,tablet,55+
2436,variant_b,Iceland,desktop,45-54
2437,variant_b,France,desktop,35-44
2438,variant_a,Germany,desktop,35-44
2439,variant_b,UK,desktop,45-54
2440,variant_a,Iceland,desktop,45-54
2441,variant_a,Iceland,mobile,18-24
2442,variant_a,UK,desktop,25-34
2443,variant_b,Iceland,desktop,45-54
2444,variant_a,Iceland,mobile,18-24
2445,variant_b,UK,desktop,55+
2446,variant_b,Iceland,desktop,35-44
2447,variant_a,Iceland,tablet,45-54
2448,variant_a,Iceland,desktop,18-24
2449,variant_b,Germany,desktop,25-34
2450,variant_a,France,desktop,25-34
2451,variant_a,UK,desktop,18-24
2452,variant_a,UK,desktop,18-24
2453,variant_a,Iceland,desktop,18-24
2454,variant_b,Iceland,mobile,35-44
2455,variant_b,UK,mobile,18-24
2456,variant_b,France,desktop,25-34
2457,variant_a,Iceland,mobile,45-54
2458,variant_a,France,desktop,45-54
2459,variant_a,Iceland,desktop,18-24
2460,variant_a,UK,tablet,25-34
2461,variant_b,Iceland,desktop,35-44
2462,variant_a,France,mobile,55+
2463,variant_a,France,desktop,18-24
2464,variant_b,Germany,mobile,18-24
2465,variant_b,Iceland,desktop,25-34
2466,variant_b,Iceland,desktop,18-24
2467,variant_a,Germany,tablet,35-44
2468,variant_a,France,mobile,35-44
2469,variant_b,Iceland,desktop,25-34
2470,variant_a,Iceland,desktop,35-44
2471,variant_b,France,mobile,25-34
2472,variant_b,UK,tablet,18-24
2473,variant_b,Iceland,tablet,25-34
2474,variant_b,Iceland,desktop,35-44
2475,variant_b,Iceland,tablet,35-44
2476,variant_b,Iceland,mobile,45-54
2477,variant_b,Iceland,desktop,25-34
2478,variant_b,Iceland,desktop,55+
2479,variant_a,UK,desktop,25-34
2480,variant_b,France,desktop,18-24
2481,variant_a,Germany,tablet,35-44
2482,variant_a,Germany,desktop,55+
2483,variant_a,France,mobile,35-44
2484,variant_b,UK,mobile,25-34
2485,variant_b,Germany,mobile,35-44
2486,variant_b,Germany,desktop,35-44
2487,variant_a,UK,desktop,18-24
2488,variant_b,Iceland,tablet,25-34
2489,variant_a,Iceland,mobile,45-54
2490,variant_b,France,tablet,25-34
2491,variant_a,Germany,desktop,25-34
2492,variant_a,France,mobile,35-44
2493,variant_b,UK,mobile,35-44
2494,variant_a,France,desktop,25-34
2495,variant_b,Germany,tablet,45-54
2496,variant_b,France,desktop,35-44
2497,variant_b,France,tablet,25-34
2498,variant_b,Iceland,tablet,35-44
2499,variant_b,UK,tablet,35-44
2500,variant_b,Germany,desktop,55+
2501,variant_a,Germany,mobile,45-54
2502,variant_a,Iceland,desktop,35-44
2503,variant_b,Iceland,tablet,18-24
2504,variant_b,UK,mobile,35-44
2505,variant_a,Iceland,mobile,35-44
2506,variant_a,Iceland,desktop,35-44
2507,variant_b,Germany,desktop,25-34
2508,variant_a,Germany,desktop,25-34
2509,variant_b,Iceland,desktop,25-34
2510,variant_a,Germany,mobile,45-54
2511,variant_b,Iceland,tablet,35-44
2512,variant_b,Iceland,mobile,35-44
2513,variant_a,France,mobile,55+
2514,variant_b,France,mobile,18-24
2515,variant_b,Iceland,mobile,35-44
2516,variant_a,Germany,desktop,55+
2517,variant_a,Iceland,mobile,45-54
2518,variant_a,Germany,desktop,35-44
2519,variant_a,Iceland,desktop,45-54
2520,variant_a,France,mobile,55+
2521,variant_a,UK,desktop,25-34
2522,variant_b,Iceland,desktop,55+
2523,variant_b,Germany,mobile,35-44
2524,variant_b,Iceland,mobile,25-34
2525,variant_a,Germany,desktop,35-44
2526,variant_a,Germany,desktop,35-44
2527,variant_a,UK,mobile,35-44
2528,variant_a,Germany,desktop,25-34
2529,variant_a,UK,desktop,18-24
2530,variant_a,France,desktop,25-34
2531,variant_b,Iceland,desktop,35-44
2532,variant_a,UK,desktop,35-44
2533,variant_b,UK,mobile,45-54
2534,variant_b,Germany,desktop,35-44
2535,variant_b,Iceland,mobile,25-34
2536,variant_a,UK,mobile,25-34
2537,variant_b,Iceland,desktop,45-54
2538,variant_a,UK,desktop,35-44
2539,variant_b,UK,desktop,35-44
2540,variant_b,Iceland,desktop,25-34
2541,variant_b,UK,desktop,25-34
2542,variant_b,UK,desktop,45-54
2543,variant_b,UK,desktop,25-34
2544,variant_b,UK,desktop,45-54
2545,variant_b,Iceland,desktop,55+
2546,variant_a,France,desktop,55+
2547,variant_a,Germany,desktop,35-44
2548,variant_b,UK,mobile,18-24
2549,variant_a,Iceland,desktop,55+
2550,variant_b,France,mobile,45-54
2551,variant_a,France,desktop,35-44
2552,variant_a,Iceland,mobile,18-24
2553,variant_a,Iceland,mobile,55+
2554,variant_a,Iceland,desktop,18-24
2555,variant_a,Iceland,desktop,18-24
2556,variant_a,Germany,desktop,18-24
2557,variant_a,Iceland,desktop,25-34
2558,variant_b,Germany,desktop,45-54
2559,variant_b,France,tablet,25-34
2560,variant_b,UK,desktop,35-44
2561,variant_a,UK,desktop,25-34
2562,variant_a,Iceland,desktop,55+
2563,variant_a,Iceland,mobile,35-44
2564,variant_b,UK,desktop,18-24
2565,variant_b,UK,mobile,18-24
2566,variant_b,UK,desktop,45-54
2567,variant_b,Germany,desktop,35-44
2568,variant_b,Germany,desktop,25-34
2569,variant_b,Iceland,desktop,25-34
2570,variant_b,Iceland,desktop,55+
2571,variant_a,UK,mobile,25-34
2572,variant_a,Iceland,desktop,45-54
2573,variant_a,Iceland,desktop,18-24
2574,variant_a,Iceland,tablet,35-44
2575,variant_b,Iceland,desktop,18-24
2576,variant_b,Iceland,desktop,18-24
2577,variant_a,France,desktop,25-34
2578,variant_b,France,desktop,18-24
2579,variant_b,France,desktop,35-44
2580,variant_b,UK,desktop,35-44
2581,variant_a,Iceland,desktop,25-34
2582,variant_b,Iceland,tablet,45-54
2583,variant_b,UK,desktop,25-34
2584,variant_b,Iceland,tablet,35-44
2585,variant_b,France,desktop,35-44
2586,variant_a,UK,desktop,35-44
2587,variant_b,UK,tablet,45-54
2588,variant_a,Germany,desktop,25-34
2589,variant_b,Iceland,mobile,25-34
2590,variant_b,UK,mobile,25-34
2591,variant_a,UK,desktop,55+
2592,variant_b,France,mobile,18-24
2593,variant_b,Germany,desktop,35-44
2594,variant_a,Germany,desktop,45-54
2595,variant_b,Germany,tablet,25-34
2596,variant_b,Iceland,desktop,25-34
2597,variant_b,UK,mobile,35-44
2598,variant_a,Germany,desktop,18-24
2599,variant_b,Germany,desktop,55+
2600,variant_b,Iceland,desktop,55+
2601,variant_a,France,desktop,45-54
2602,variant_b,Iceland,desktop,25-34
2603,variant_b,Iceland,desktop,55+
2604,variant_b,UK,desktop,35-44
2605,variant_b,Iceland,mobile,25-34
2606,variant_a,UK,mobile,45-54
2607,variant_a,Iceland,desktop,25-34
2608,variant_b,UK,desktop,18-24
2609,variant_a,Iceland,mobile,45-54
2610,variant_b,UK,desktop,35-44
2611,variant_b,UK,mobile,35-44
2612,variant_b,France,desktop,35-44
2613,variant_b,France,desktop,18-24
2614,variant_b,Iceland,mobile,35-44
2615,variant_b,Iceland,tablet,25-34
2616,variant_a,France,mobile,55+
2617,variant_b,Iceland,desktop,35-44
2618,variant_b,Iceland,desktop,18-24
2619,variant_a,France,mobile,25-34
2620,variant_b,UK,tablet,25-34
2621,variant_b,Iceland,tablet,35-44
2622,variant_a,UK,desktop,25-34
2623,variant_a,UK,desktop,25-34
2624,variant_b,Germany,mobile,35-44
2625,variant_b,Iceland,desktop,25-34
2626,variant_b,Germany,desktop,35-44
2627,variant_b,Iceland,mobile,18-24
2628,variant_b,Iceland,desktop,45-54
2629,variant_b,France,desktop,35-44
2630,variant_a,Iceland,tablet,35-44
2631,variant_b,UK,desktop,25-34
2632,variant_a,Germany,mobile,55+
2633,variant_a,Germany,mobile,45-54
2634,variant_b,Iceland,desktop,18-24
2635,variant_a,UK,mobile,45-54
2636,variant_a,France,mobile,45-54
2637,variant_a,Iceland,tablet,45-54
2638,variant_b,Iceland,desktop,35-44
2639,variant_b,Iceland,desktop,55+
2640,variant_b,Germany,desktop,18-24
2641,variant_b,Germany,mobile,45-54
2642,variant_a,Iceland,tablet,18-24
2643,variant_b,UK,tablet,18-24
2644,variant_b,Iceland,mobile,25-34
2645,variant_a,Iceland,desktop,18-24
2646,variant_a,Iceland,desktop,18-24
2647,variant_a,France,desktop,55+
2648,variant_a,Iceland,desktop,18-24
2649,variant_a,France,tablet,18-24
2650,variant_b,Iceland,desktop,55+
2651,variant_a,Iceland,desktop,55+
2652,variant_b,Iceland,mobile,55+
2653,variant_b,France,mobile,35-44
2654,variant_b,UK,mobile,35-44
2655,variant_a,UK,mobile,25-34
2656,variant_a,Germany,desktop,25-34
2657,variant_b,Iceland,desktop,25-34
2658,variant_a,Iceland,desktop,45-54
2659,variant_a,Iceland,tablet,35-44
2660,variant_b,Iceland,desktop,35-44
2661,variant_a,France,mobile,35-44
2662,variant_a,UK,desktop,25-34
2663,variant_b,Germany,desktop,45-54
2664,variant_b,France,desktop,18-24
2665,variant_b,UK,mobile,35-44
2666,variant_a,Germany,desktop,18-24
2667,variant_a,France,mobile,45-54
2668,variant_a,Iceland,mobile,18-24
2669,variant_a,UK,desktop,45-54
2670,variant_a,Iceland,mobile,25-34
2671,variant_a,Iceland,mobile,35-44
2672,variant_b,Iceland,desktop,25-34
2673,variant_b,Iceland,desktop,35-44
2674,variant_b,Iceland,desktop,55+
2675,variant_a,UK,tablet,45-54
2676,variant_a,UK,mobile,18-24
2677,variant_b,France,desktop,18-24
2678,variant_a,Iceland,mobile,55+
2679,variant_a,Germany,mobile,35-44
2680,variant_a,Germany,desktop,35-44
2681,variant_a,UK,desktop,25-34
2682,variant_b,Iceland,desktop,35-44
2683,variant_a,Germany,mobile,25-34
2684,variant_b,Iceland,mobile,18-24
2685,variant_a,UK,mobile,25-34
2686,variant_a,UK,desktop,45-54
2687,variant_b,Iceland,desktop,25-34
2688,variant_b,Iceland,desktop,25-34
2689,variant_a,Iceland,tablet,45-54
2690,variant_a,Iceland,mobile,45-54
2691,variant_a,UK,mobile,18-24
2692,variant_a,France,mobile,18-24
2693,variant_b,UK,desktop,25-34
2694,variant_a,UK,desktop,35-44
2695,variant_b,Iceland,desktop,25-34
2696,variant_a,UK,desktop,55+
2697,variant_a,France,mobile,45-54
2698,variant_b,Germany,desktop,45-54
2699,variant_b,UK,desktop,25-34
2700,variant_a,Germany,tablet,25-34
2701,variant_a,Iceland,mobile,35-44
2702,variant_b,UK,mobile,18-24
2703,variant_a,UK,desktop,25-34
2704,variant_b,France,desktop,25-34
2705,variant_a,Iceland,tablet,18-24
2706,variant_b,Iceland,mobile,18-24
2707,variant_b,UK,tablet,35-44
2708,variant_b,Germany,desktop,35-44
2709,variant_a,Iceland,desktop,55+
2710,variant_a,Iceland,desktop,18-24
2711,variant_a,France,mobile,18-24
2712,variant_a,Iceland,desktop,45-54
2713,variant_b,Germany,desktop,35-44
2714,variant_a,France,desktop,18-24
2715,variant_b,UK,desktop,18-24
2716,variant_a,Iceland,desktop,35-44
2717,variant_a,Iceland,desktop,35-44
2718,variant_a,France,desktop,18-24
2719,variant_b,Germany,desktop,35-44
2720,variant_b,UK,desktop,35-44
2721,variant_a,France,desktop,45-54
2722,variant_b,Iceland,desktop,18-24
2723,variant_a,Iceland,mobile,18-24
2724,variant_a,Germany,mobile,35-44
2725,variant_b,UK,desktop,18-24
2726,variant_b,Iceland,mobile,55+
2727,variant_b,Iceland,desktop,25-34
2728,variant_b,Iceland,desktop,35-44
2729,variant_a,Germany,desktop,35-44
2730,variant_b,Iceland,desktop,35-44
2731,variant_a,Iceland,mobile,25-34
2732,variant_a,Iceland,mobile,18-24
2733,variant_b,Germany,desktop,45-54
2734,variant_b,Iceland,desktop,35-44
2735,variant_a,Germany,desktop,18-24
2736,variant_b,France,desktop,25-34
2737,variant_a,Iceland,desktop,35-44
2738,variant_a,France,tablet,25-34
2739,variant_a,UK,mobile,18-24
2740,variant_a,Iceland,tablet,18-24
2741,variant_a,Iceland,desktop,25-34
2742,variant_a,UK,desktop,45-54
2743,variant_a,Iceland,desktop,35-44
2744,variant_a,Iceland,mobile,18-24
2745,variant_b,Iceland,desktop,35-44
2746,variant_b,France,desktop,25-34
2747,variant_b,UK,desktop,25-34
2748,variant_a,UK,desktop,25-34
2749,variant_b,UK,desktop,25-34
2750,variant_b,France,desktop,45-54
2751,variant_a,UK,desktop,45-54
2752,variant_b,France,mobile,35-44
2753,variant_a,Germany,desktop,35-44
2754,variant_a,Iceland,desktop,25-34
2755,variant_a,Iceland,desktop,18-24
2756,variant_a,Germany,desktop,45-54
2757,variant_a,UK,desktop,25-34
2758,variant_b,Iceland,desktop,45-54
2759,variant_a,France,desktop,25-34
2760,variant_a,Germany,desktop,45-54
2761,variant_b,Iceland,desktop,25-34
2762,variant_a,UK,desktop,18-24
2763,variant_a,Iceland,desktop,55+
2764,variant_b,Iceland,desktop,35-44
2765,variant_a,Iceland,desktop,25-34
2766,variant_a,Iceland,desktop,18-24
2767,variant_a,Germany,desktop,25-34
2768,variant_b,UK,desktop,25-34
2769,variant_b,UK,desktop,55+
2770,variant_b,France,mobile,35-44
2771,variant_a,UK,mobile,45-54
2772,variant_a,UK,desktop,25-34
2773,variant_b,Germany,desktop,25-34
2774,variant_b,Germany,desktop,35-44
2775,variant_b,Iceland,mobile,35-44
2776,variant_b,UK,desktop,35-44
2777,variant_a,Iceland,desktop,55+
2778,variant_b,Iceland,desktop,35-44
2779,variant_b,Iceland,desktop,25-34
2780,variant_a,France,desktop,35-44
2781,variant_b,Germany,desktop,25-34
2782,variant_a,Iceland,desktop,18-24
2783,variant_a,UK,desktop,25-34
2784,variant_a,France,mobile,55+
2785,variant_a,UK,desktop,35-44
2786,variant_b,Iceland,desktop,45-54
2787,variant_a,UK,mobile,25-34
2788,variant_b,UK,desktop,35-44
2789,variant_b,Iceland,mobile,35-44
2790,variant_b,Germany,mobile,25-34
2791,variant_a,Germany,mobile,35-44
2792,variant_b,Iceland,mobile,35-44
2793,variant_a,Iceland,mobile,25-34
2794,variant_b,Germany,mobile,18-24
2795,variant_a,Germany,desktop,35-44
2796,variant_b,Iceland,desktop,55+
2797,variant_a,Germany,desktop,55+
2798,variant_a,Germany,tablet,35-44
2799,variant_b,Iceland,desktop,25-34
2800,variant_b,Germany,desktop,18-24
2801,variant_b,Germany,mobile,25-34
2802,variant_a,UK,mobile,25-34
2803,variant_b,UK,desktop,25-34
2804,variant_b,Germany,desktop,35-44
2805,variant_a,Iceland,mobile,18-24
2806,variant_a,France,desktop,18-24
2807,variant_b,Germany,desktop,18-24
2808,variant_b,Iceland,desktop,35-44
2809,variant_b,UK,desktop,55+
2810,variant_b,Iceland,desktop,18-24
2811,variant_a,UK,desktop,45-54
2812,variant_b,Iceland,tablet,25-34
2813,variant_b,Iceland,mobile,18-24
2814,variant_b,UK,mobile,18-24
2815,variant_b,Iceland,desktop,35-44
2816,variant_a,France,mobile,25-34
2817,variant_b,UK,desktop,55+
2818,variant_a,Iceland,mobile,18-24
2819,variant_a,Iceland,tablet,18-24
2820,variant_b,France,desktop,25-34
2821,variant_b,Germany,desktop,25-34
2822,variant_b,France,desktop,35-44
2823,variant_a,Germany,desktop,25-34
2824,variant_a,France,desktop,55+
2825,variant_a,UK,mobile,25-34
2826,variant_a,UK,desktop,35-44
2827,variant_a,UK,desktop,35-44
2828,variant_b,Iceland,desktop,35-44
2829,variant_b,UK,desktop,18-24
2830,variant_b,UK,tablet,35-44
2831,variant_b,Iceland,tablet,35-44
2832,variant_a,UK,desktop,35-44
2833,variant_b,Iceland,mobile,35-44
2834,variant_a,Germany,tablet,45-54
2835,variant_b,UK,desktop,35-44
2836,variant_a,France,mobile,55+
2837,variant_b,Iceland,mobile,55+
2838,variant_a,Germany,desktop,45-54
2839,variant_a,Iceland,desktop,25-34
2840,variant_a,France,desktop,25-34
2841,variant_b,Germany,desktop,25-34
2842,variant_a,France,desktop,55+
2843,variant_a,Iceland,mobile,25-34
2844,variant_a,Iceland,desktop,35-44
2845,variant_b,Iceland,mobile,25-34
2846,variant_b,Iceland,desktop,55+
2847,variant_b,Iceland,desktop,35-44
2848,variant_b,France,mobile,25-34
2849,variant_b,France,desktop,18-24
2850,variant_a,Iceland,desktop,35-44
2851,variant_b,UK,desktop,25-34
2852,variant_b,UK,desktop,35-44
2853,variant_a,UK,mobile,55+
2854,variant_b,Iceland,desktop,18-24
2855,variant_a,Iceland,desktop,35-44
2856,variant_b,France,desktop,45-54
2857,variant_a,Iceland,desktop,25-34
2858,variant_b,Germany,desktop,18-24
2859,variant_a,Iceland,desktop,35-44
2860,variant_b,Germany,mobile,25-34
2861,variant_b,UK,desktop,18-24
2862,variant_a,Iceland,mobile,18-24
2863,variant_a,Germany,desktop,25-34
2864,variant_b,Germany,tablet,25-34
2865,variant_b,France,tablet,18-24
2866,variant_b,Iceland,desktop,55+
2867,variant_a,Iceland,desktop,55+
2868,variant_b,UK,desktop,25-34
2869,variant_a,Iceland,desktop,25-34
2870,variant_b,Germany,mobile,18-24
2871,variant_a,Iceland,desktop,25-34
2872,variant_b,Germany,desktop,25-34
2873,variant_b,Germany,desktop,18-24
2874,variant_a,Iceland,mobile,18-24
2875,variant_b,France,tablet,35-44
2876,variant_a,France,mobile,55+
2877,variant_b,France,desktop,25-34
2878,variant_a,Iceland,desktop,25-34
2879,variant_b,UK,desktop,18-24
2880,variant_b,Germany,mobile,55+
